participantID,videoID,condition,time,C3_mu_suppression,O1_alpha_suppression,C4_mu_suppression,O2_alpha_suppression,Central_suppression,Occipital_suppression,rating,targetRating,ratingChange,ratingChangeCategorical,targetRatingChange,targetRatingChangeCategorical,detectChange
109,NM1W_004,audioOnly,27,1.217766126,1.159952269,-0.19154766,0.951241296,0.513109233,1.055596783,34,40.5,-0.000666667,Decrease,-2.433333333,Decrease,TRUE
109,NM1W_004,audioOnly,30,0.2021847,0.99352208,-0.61624913,-0.15415068,-0.207032215,0.4196857,34,40.03333333,0,Maintain,-0.466666667,Decrease,FALSE
109,NM1W_004,audioOnly,33,-0.934982865,0.26740488,-1.939975414,-0.430558676,-1.43747914,-0.081576898,33.00066667,39.55,-0.999333333,Decrease,-0.483333333,Decrease,TRUE
109,NM1W_004,audioOnly,36,1.248521181,2.176740453,0.574566633,0.388806222,0.911543907,1.282773338,32.99966667,37.5,-0.001,Decrease,-2.05,Decrease,TRUE
109,NM1W_004,audioOnly,39,0.389285539,0.368286105,-0.074107972,-0.365459773,0.157588784,0.001413166,28.002,34.71666667,-4.997666667,Decrease,-2.783333333,Decrease,TRUE
109,NM1W_004,audioOnly,42,0.852838041,1.157661318,0.117026892,-0.097937535,0.484932467,0.529861892,27,33.2,-1.002,Decrease,-1.516666667,Decrease,TRUE
109,NM1W_004,audioOnly,45,0.828066498,0.696790172,-0.166126871,0.146205834,0.330969814,0.421498003,22.83333333,32.95,-4.166666667,Decrease,-0.25,Decrease,TRUE
109,NM1W_004,audioOnly,48,1.272150529,0.148923276,-0.31877266,-0.357091524,0.476688935,-0.104084124,8.000332668,31.11666667,-14.83300067,Decrease,-1.833333333,Decrease,TRUE
109,NM1W_004,audioOnly,51,1.251704207,0.79375188,-0.606844672,0.097163748,0.322429768,0.445457814,8.666666667,31,0.666333999,Increase,-0.116666667,Decrease,FALSE
109,NM1W_004,audioOnly,54,-0.36999072,1.449920057,-0.432616097,0.239911796,-0.401303409,0.844915927,8.834332003,31,0.167665336,Increase,0,Maintain,FALSE
109,NM1W_004,audioOnly,57,-0.685767073,0.693147181,-1.307822746,0.02873761,-0.99679491,0.360942396,14.66700067,31,5.832668663,Increase,0,Maintain,FALSE
109,NM1W_004,audioOnly,60,-1.349926717,0.597471971,-1.096064517,-0.243019068,-1.222995617,0.177226452,11.66666667,27.45,-3.000333999,Decrease,-3.55,Decrease,TRUE
109,NM1W_004,audioOnly,63,-0.682097344,0.632978659,-1.232143681,0.204902387,-0.957120513,0.418940523,5.672630881,22.41666667,-5.994035785,Decrease,-5.033333333,Decrease,TRUE
109,NM1W_004,audioOnly,66,-1.274289303,0.161423439,-1.544421189,-0.284770862,-1.409355246,-0.061673712,0.666667332,22.3,-5.005963549,Decrease,-0.116666667,Decrease,TRUE
109,NM1W_004,audioOnly,69,-1.104183334,0.732508254,-1.6405285,0.053913765,-1.372355917,0.39321101,0,22.3,-0.666667332,Decrease,0,Maintain,FALSE
109,NM1W_004,audioOnly,72,-1.447382053,1.659270286,-1.00841721,1.576239843,-1.227899632,1.617755065,0,22.3,0,Maintain,0,Maintain,TRUE
109,NM1W_004,audioOnly,75,-1.197818939,1.001597494,-2.052594292,0.435146559,-1.625206616,0.718372027,0.666666667,22.3,0.666666667,Increase,0,Maintain,FALSE
109,NM1W_004,audioOnly,78,-1.769780563,0.342709263,-1.727539876,-0.585457019,-1.74866022,-0.121373878,4.333666667,22.3,3.667,Increase,0,Maintain,FALSE
109,NM1W_004,audioOnly,81,-1.564181321,0.714808677,-1.776569304,0.017341475,-1.670375313,0.366075076,2.666,22.3,-1.667666667,Decrease,0,Maintain,FALSE
109,NM1W_004,audioOnly,84,-0.778140393,0.239074373,-0.894006858,-0.743980246,-0.836073626,-0.252452937,0.333333333,22.3,-2.332666667,Decrease,0,Maintain,FALSE
109,NM1W_004,audioOnly,87,0.171460317,0.632978659,0.513373396,-0.16440718,0.342416857,0.23428574,8.667664671,22.3,8.334331337,Increase,0,Maintain,FALSE
109,NM1W_004,audioOnly,90,-1.364315454,0.790446092,-0.971799846,0.195355775,-1.16805765,0.492900934,9.165000665,22.3,0.497335995,Increase,0,Maintain,FALSE
109,NM1W_004,audioOnly,93,0.284900429,0.866916456,-0.278652666,-0.199375778,0.003123882,0.333770339,7,22.3,-2.165000665,Decrease,0,Maintain,FALSE
109,NM1W_004,audioOnly,96,0.107025795,0.487190846,-0.783876034,-0.390993075,-0.33842512,0.048098886,4.83366334,22.3,-2.16633666,Decrease,0,Maintain,FALSE
109,NM1W_004,audioOnly,99,0.062800901,0.049832374,-0.374075211,-0.081988234,-0.155637155,-0.01607793,2.166333999,22.3,-2.667329341,Decrease,0,Maintain,FALSE
109,NM1W_004,audioOnly,102,-0.089033622,0.482696456,-0.712031862,0.253579435,-0.400532742,0.368137946,9.503325355,22.3,7.336991356,Increase,0,Maintain,FALSE
109,NM1W_004,audioOnly,105,0.350917662,0.289505227,-0.58371334,-0.284770862,-0.116397839,0.002367182,29.167334,22.3,19.66400864,Increase,0,Maintain,FALSE
109,NM1W_004,audioOnly,108,0.038151766,0.838920848,-1.080912712,-0.500192367,-0.521380473,0.169364241,17.3260146,22.3,-11.8413194,Decrease,0,Maintain,FALSE
109,NM1W_004,audioOnly,111,0.488352768,0.671006055,0.227216877,0.562526998,0.357784823,0.616766527,6.833000665,20.56666667,-10.49301393,Decrease,-1.733333333,Decrease,TRUE
109,NM1W_004,audioOnly,114,-0.762140052,0.988102012,-1.516914544,0.51315527,-1.139527298,0.750628641,4.999666009,16.3,-1.833334656,Decrease,-4.266666667,Decrease,TRUE
109,NM1W_004,audioOnly,117,1.027633319,0.988102012,0.246009376,0.600021203,0.636821348,0.794061608,3,15.3,-1.999666009,Decrease,-1,Decrease,TRUE
109,NM1W_004,audioOnly,120,0.676340062,0.966123106,-1.003766038,-0.421630045,-0.163712988,0.272246531,3,15.3,0,Maintain,0,Maintain,TRUE
109,NM1W_004,audioOnly,123,0.527354926,0.368286105,-0.079617628,-0.505011654,0.223868649,-0.068362775,3,15.3,0,Maintain,0,Maintain,TRUE
109,NM1W_004,audioOnly,126,0.456017387,0.464514137,-0.501796217,-0.265576415,-0.022889415,0.099468861,3.167333333,15.3,0.167333333,Increase,0,Maintain,FALSE
109,NM1W_004,audioOnly,129,-0.916290732,1.569224005,-0.30598922,1.168058572,-0.611139976,1.368641289,5,15.3,1.832666667,Increase,0,Maintain,FALSE
109,NM1W_004,audioOnly,132,0.478072837,2.718698898,-1.103727389,1.579849955,-0.312827276,2.149274427,4.665335995,15.3,-0.334664005,Decrease,0,Maintain,FALSE
109,NM1W_004,audioOnly,135,-1.185623666,0.770378528,-1.560485792,-0.365459773,-1.373054729,0.202459378,3.166666667,15.3,-1.498669328,Decrease,0,Maintain,FALSE
109,NM1W_004,audioOnly,138,0.432263301,0.353018633,-0.767255153,0.120694246,-0.167495926,0.23685644,4,15.3,0.833333333,Increase,0,Maintain,FALSE
112,NM1W_004,audioOnly,3,-0.121912429,0.233614851,0.017653286,0.195878135,-0.052129572,0.214746493,50,42.3,,,,,
112,NM1W_004,audioOnly,6,0.494577113,0.473961181,0.286031635,0.363787083,0.390304374,0.418874132,50,42.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,9,-0.31616697,-2.265085121,-1.509700034,-1.644609733,-0.912933502,-1.954847427,50,42.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,12,-0.38911597,-0.986855546,-0.865492283,-1.416033495,-0.627304127,-1.201444521,50,42.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,15,-1.560589607,-1.647649762,-1.696209453,-1.984199666,-1.62839953,-1.815924714,50,42.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,18,-0.183054426,-0.782849466,-1.26939122,-0.425192607,-0.726222823,-0.604021037,50,42.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,21,-0.473673358,-1.466577425,-1.160515762,-1.187332659,-0.81709456,-1.326955042,50,42.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,24,-1.60213861,-2.185042413,-2.448633243,-1.379555287,-2.025385927,-1.78229885,50,42.93333333,0,Maintain,0.633333333,Increase,FALSE
112,NM1W_004,audioOnly,27,0.06956251,0.415270281,-0.420083309,1.182174197,-0.1752604,0.798722239,50,40.5,0,Maintain,-2.433333333,Decrease,FALSE
112,NM1W_004,audioOnly,30,0.316564947,0.593537939,0.56112238,1.40839984,0.438843664,1.00096889,46.66666667,40.03333333,-3.333333333,Decrease,-0.466666667,Decrease,TRUE
112,NM1W_004,audioOnly,33,-1.202752548,-1.10584821,-1.647076764,-1.516932016,-1.424914656,-1.311390113,36,39.55,-10.66666667,Decrease,-0.483333333,Decrease,TRUE
112,NM1W_004,audioOnly,36,-1.143563677,-1.294727168,-1.613403549,-1.355955371,-1.378483613,-1.32534127,36,37.5,0,Maintain,-2.05,Decrease,FALSE
112,NM1W_004,audioOnly,39,-0.770547879,-2.816057813,-0.895725294,-2.099935618,-0.833136587,-2.457996716,36,34.71666667,0,Maintain,-2.783333333,Decrease,FALSE
112,NM1W_004,audioOnly,42,-0.254459085,-2.534418055,-1.524737912,-2.365372081,-0.889598499,-2.449895068,36,33.2,0,Maintain,-1.516666667,Decrease,FALSE
112,NM1W_004,audioOnly,45,-1.471642121,-1.614497555,-1.283575855,-1.967939145,-1.377608988,-1.79121835,36,32.95,0,Maintain,-0.25,Decrease,FALSE
112,NM1W_004,audioOnly,48,-1.32818673,-1.823252368,-1.315017381,-1.92068626,-1.321602056,-1.871969314,36,31.11666667,0,Maintain,-1.833333333,Decrease,FALSE
112,NM1W_004,audioOnly,51,-0.648960888,-2.33705862,-1.71070246,-1.804614089,-1.179831674,-2.070836355,27.83798141,31,-8.162018592,Decrease,-0.116666667,Decrease,TRUE
112,NM1W_004,audioOnly,54,-1.409766717,-3.124024556,-1.57443758,-2.183050524,-1.492102149,-2.65353754,15.66666667,31,-12.17131474,Decrease,0,Maintain,FALSE
112,NM1W_004,audioOnly,57,-1.471642121,-2.746262051,-1.751676534,-2.259211885,-1.611659328,-2.502736968,14,31,-1.666666667,Decrease,0,Maintain,FALSE
112,NM1W_004,audioOnly,60,-0.991056382,-2.153494055,-1.981496314,-1.602698838,-1.486276348,-1.878096447,13.99733866,27.45,-0.002661344,Decrease,-3.55,Decrease,TRUE
112,NM1W_004,audioOnly,63,-0.936642961,-1.238446332,-1.253092838,-0.953409973,-1.0948679,-1.095928153,3.5,22.41666667,-10.49733866,Decrease,-5.033333333,Decrease,TRUE
112,NM1W_004,audioOnly,66,-0.747078744,-0.977230832,-1.119272804,-1.189798751,-0.933175774,-1.083514792,3,22.3,-0.5,Decrease,-0.116666667,Decrease,TRUE
112,NM1W_004,audioOnly,69,0.907214256,0.477992541,0.714358614,0.658753267,0.810786435,0.568372904,3,22.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,72,-1.466337069,-1.551318653,-1.653949643,-0.520387851,-1.560143356,-1.035853252,3,22.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,75,-0.36772478,-1.741836977,-1.107224465,-0.768816794,-0.737474623,-1.255326886,4.839668692,22.3,1.839668692,Increase,0,Maintain,FALSE
112,NM1W_004,audioOnly,78,1.304265555,1.15695828,1.02043679,1.292223083,1.162351173,1.224590682,13.32334863,22.3,8.483679941,Increase,0,Maintain,FALSE
112,NM1W_004,audioOnly,81,-1.531934351,-1.855001067,-1.802369648,-1.52725913,-1.667152,-1.691130099,0,22.3,-13.32334863,Decrease,0,Maintain,FALSE
112,NM1W_004,audioOnly,84,-0.568199532,-1.143588538,-1.225756284,-0.556427787,-0.896977908,-0.850008163,0,22.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,87,-0.864539667,-2.293255998,-1.616720301,-1.925827659,-1.240629984,-2.109541829,0,22.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,90,-1.066177013,-2.930833327,-1.786496299,-1.995188787,-1.426336656,-2.463011057,0,22.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,93,-1.084066578,-2.63977857,-1.587258269,-2.057887381,-1.335662424,-2.348832976,0,22.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,96,-1.048601868,-2.116904608,-1.285959646,-1.696517593,-1.167280757,-1.906711101,0,22.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,99,-1.651838279,-2.516399549,-1.546178243,-1.818407411,-1.599008261,-2.16740348,0,22.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,102,-1.270004775,-2.244465834,-1.347479657,-2.034630519,-1.308742216,-2.139548177,0,22.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,105,0.001220256,-2.265085121,-0.66581952,-1.795523117,-0.332299632,-2.030304119,0,22.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,108,-0.616774202,-2.972218543,-0.794411728,-2.520856984,-0.705592965,-2.746537764,6.006012024,22.3,6.006012024,Increase,0,Maintain,FALSE
112,NM1W_004,audioOnly,111,-0.821980052,-2.406584683,-0.57977138,-2.30333669,-0.700875716,-2.354960687,9,20.56666667,2.993987976,Increase,-1.733333333,Decrease,FALSE
112,NM1W_004,audioOnly,114,-0.714122657,-2.447406678,-1.426676699,-2.365372081,-1.070399678,-2.40638938,9,16.3,0,Maintain,-4.266666667,Decrease,FALSE
112,NM1W_004,audioOnly,117,-1.143563677,-2.702298927,-1.381031191,-2.040394224,-1.262297434,-2.371346576,9,15.3,0,Maintain,-1,Decrease,FALSE
112,NM1W_004,audioOnly,120,-0.437095652,-2.73508875,-1.196961382,-2.466298,-0.817028517,-2.600693375,9,15.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,123,-1.194655338,-1.531115946,-1.524737912,-1.302041607,-1.359696625,-1.416578777,9,15.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,126,-0.212818528,-0.571765724,-0.680040833,-0.107784354,-0.446429681,-0.339775039,9,15.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,129,-1.980696265,-2.746262051,-1.93020302,-2.520856984,-1.955449643,-2.633559518,9,15.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,132,-1.590090271,-1.936581054,-2.087388603,-1.656351551,-1.838739437,-1.796466303,9,15.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,135,0.210611135,0.260087814,0.040082935,0.342144644,0.125347035,0.301116229,9,15.3,0,Maintain,0,Maintain,TRUE
112,NM1W_004,audioOnly,138,-1.252762968,-1.514586644,-1.243897371,-1.143952363,-1.24833017,-1.329269504,9,15.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,3,-0.209720531,0.193653123,0.020761991,0.132171773,-0.09447927,0.162912448,50,42.3,,,,,
115,NM1W_004,audioOnly,6,0.458108842,0.45818189,0.093401175,0.735706795,0.275755009,0.596944343,47.99801199,42.3,-2.001988008,Decrease,0,Maintain,FALSE
115,NM1W_004,audioOnly,9,-0.807557532,0.688864519,-1.050821625,0.590199211,-0.929189579,0.639531865,50,42.3,2.001988008,Increase,0,Maintain,FALSE
115,NM1W_004,audioOnly,12,0.026668247,0.53113089,-0.244345759,0.547115625,-0.108838756,0.539123258,50,42.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,15,0.173271721,0.300421098,-0.271496748,-0.044451763,-0.049112514,0.127984668,50,42.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,18,0.466619531,0.425211871,-0.280713403,0.376051223,0.092953064,0.400631547,50,42.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,21,0.330663895,0.565702234,0.340460278,0.642997397,0.335562087,0.604349816,50,42.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,24,0.637577329,0.484850137,-0.408967739,0.880888805,0.114304795,0.682869471,50,42.93333333,0,Maintain,0.633333333,Increase,FALSE
115,NM1W_004,audioOnly,27,0.077961541,0.033616611,0.273597333,0.112940411,0.175779437,0.073278511,50,40.5,0,Maintain,-2.433333333,Decrease,FALSE
115,NM1W_004,audioOnly,30,0.378066134,1.159404485,-0.328115642,1.134203234,0.024975246,1.14680386,50,40.03333333,0,Maintain,-0.466666667,Decrease,FALSE
115,NM1W_004,audioOnly,33,0.466619531,0.771215554,-0.280713403,0.434038481,0.092953064,0.602627018,49.004,39.55,-0.996,Decrease,-0.483333333,Decrease,TRUE
115,NM1W_004,audioOnly,36,1.004202604,0.775160332,0.3254224,0.502091944,0.664812502,0.638626138,42.006,37.5,-6.998,Decrease,-2.05,Decrease,TRUE
115,NM1W_004,audioOnly,39,0.090384061,0.105360516,-0.253314429,0.052922401,-0.081465184,0.079141459,40,34.71666667,-2.006,Decrease,-2.783333333,Decrease,TRUE
115,NM1W_004,audioOnly,42,-0.069958589,0.135665865,-0.700164753,0.290395778,-0.385061671,0.213030822,40,33.2,0,Maintain,-1.516666667,Decrease,FALSE
115,NM1W_004,audioOnly,45,-0.226527649,0.186585956,0.320359098,0.178691789,0.046915725,0.182638873,39.83433333,32.95,-0.165666667,Decrease,-0.25,Decrease,TRUE
115,NM1W_004,audioOnly,48,0.150282203,0.066139803,-0.508497334,0.073331273,-0.179107566,0.069735538,35.00532269,31.11666667,-4.829010645,Decrease,-1.833333333,Decrease,TRUE
115,NM1W_004,audioOnly,51,-0.027398974,0.447312218,0.124751705,0.52163654,0.048676366,0.484474379,28.18330807,31,-6.822014621,Decrease,-0.116666667,Decrease,TRUE
115,NM1W_004,audioOnly,54,0.311055424,0.78690215,-0.299405536,0.52163654,0.005824944,0.654269345,13.34598272,31,-14.83732535,Decrease,0,Maintain,FALSE
115,NM1W_004,audioOnly,57,0.065382759,0.907706988,-0.544004022,0.61400986,-0.239310632,0.760858424,22.29866667,31,8.952683949,Increase,0,Maintain,FALSE
115,NM1W_004,audioOnly,60,0.280902385,0.964673813,0.315270029,1.2115527,0.298086207,1.088113257,28.02801209,27.45,5.729345421,Increase,-3.55,Decrease,FALSE
115,NM1W_004,audioOnly,63,1.138352617,0.033616611,0.379489622,0.141650517,0.75892112,0.087633564,12,22.41666667,-16.02801209,Decrease,-5.033333333,Decrease,TRUE
115,NM1W_004,audioOnly,66,1.692386995,0.143100844,1.381035804,0.61400986,1.5367114,0.378555352,12,22.3,0,Maintain,-0.116666667,Decrease,FALSE
115,NM1W_004,audioOnly,69,-0.870077889,0.172299998,-0.686178511,-0.055880458,-0.7781282,0.05820977,10.34,22.3,-1.66,Decrease,0,Maintain,FALSE
115,NM1W_004,audioOnly,72,0.065382759,-0.218879153,0.70011585,0.448024723,0.382749305,0.114572785,3.840340695,22.3,-6.499659305,Decrease,0,Maintain,FALSE
115,NM1W_004,audioOnly,75,0.524248644,0.640503447,0.196210669,0.52806743,0.360229657,0.584285439,5.8167266,22.3,1.976385906,Increase,0,Maintain,FALSE
115,NM1W_004,audioOnly,78,0.953430279,0.575364145,0.492476485,1.144638111,0.722953382,0.860001128,8.00499002,22.3,2.18826342,Increase,0,Maintain,FALSE
115,NM1W_004,audioOnly,81,0.491725452,0.934919552,0.448801422,0.796331417,0.470263437,0.865625485,8,22.3,-0.00499002,Decrease,0,Maintain,FALSE
115,NM1W_004,audioOnly,84,1.094097608,0.94160854,-0.150660275,0.853489831,0.471718667,0.897549186,8,22.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,87,1.151256022,0.120627988,0.707036293,0.508649344,0.929146158,0.314638666,0.344681379,22.3,-7.655318621,Decrease,0,Maintain,FALSE
115,NM1W_004,audioOnly,90,0.161843025,0.644997837,0.21893892,0.590199211,0.190390973,0.617598524,0,22.3,-0.344681379,Decrease,0,Maintain,FALSE
115,NM1W_004,audioOnly,93,-0.084557388,0.361790045,-0.474208261,0.719958438,-0.279382825,0.540874242,0,22.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,96,-0.315081047,-0.3801473,-0.93749294,-0.217723484,-0.626286994,-0.298935392,0,22.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,99,0.065382759,0.775160332,-1.011600912,0.52806743,-0.473109077,0.651613881,0,22.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,102,0.301105093,0.570544858,-0.290015796,1.054160526,0.005544649,0.812352692,0,22.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,105,0.138586163,0.331576266,-0.110814366,0.151040257,0.013885899,0.241308262,0,22.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,108,-0.33377318,-0.008583744,-0.007017573,-0.245122458,-0.170395377,-0.126853101,0,22.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,111,0.260283098,0.924801422,-0.700164753,0.553385238,-0.219940828,0.73909333,0,20.56666667,0,Maintain,-1.733333333,Decrease,FALSE
115,NM1W_004,audioOnly,114,-0.412244795,0.967925848,-0.672385189,0.740901612,-0.542314992,0.85441373,0,16.3,0,Maintain,-4.266666667,Decrease,FALSE
115,NM1W_004,audioOnly,117,0.102654154,0.714289617,-0.06500483,0.61400986,0.018824662,0.664149739,0,15.3,0,Maintain,-1,Decrease,FALSE
115,NM1W_004,audioOnly,120,0.039740329,0.60380208,-0.357674444,0.853489831,-0.158967058,0.728645956,0,15.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,123,-0.566395475,0.105360516,-0.30888428,-0.090971778,-0.437639878,0.007194369,0,15.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,126,0.378066134,0.281251182,0.106059572,0.265703166,0.242062853,0.273477174,0,15.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,129,0.423322726,0.515940724,-0.377877152,0.584156897,0.022722787,0.550048811,0,15.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,132,-0.209720531,0.580160317,-0.868500068,0.602175402,-0.5391103,0.59116786,0,15.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,135,0.065382759,0.45818189,-0.885307186,0.426971313,-0.409962214,0.442576602,0,15.3,0,Maintain,0,Maintain,TRUE
115,NM1W_004,audioOnly,138,0.349895257,0.221432687,-0.280713403,0.502091944,0.034590927,0.361762316,0,15.3,0,Maintain,0,Maintain,TRUE
118,NM1W_004,audioOnly,3,-0.805133099,-0.43936666,-0.945905652,-0.260132121,-0.875519376,-0.349749391,50,42.3,,,,,
118,NM1W_004,audioOnly,6,-0.645218714,0.401754529,-0.417319608,0.736869992,-0.531269161,0.569312261,50,42.3,0,Maintain,0,Maintain,TRUE
118,NM1W_004,audioOnly,9,-0.093374071,0.664976304,-0.341874005,1.387690035,-0.217624038,1.02633317,42.67365298,42.3,-7.326347021,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,12,-1.226621856,0.55324634,-0.602029022,1.353644193,-0.914325439,0.953445267,37.16734833,42.3,-5.506304649,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,15,-0.316517622,0.054067221,-1.078611622,0.836061787,-0.697564622,0.445064504,36.66766467,42.3,-0.499683659,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,18,-1.551705446,0.048790164,-0.719299893,0.095817923,-1.13550267,0.072304044,36,42.3,-0.667664671,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,21,-1.753732074,-0.16907633,-1.179216321,0.458061092,-1.466474198,0.144492381,36,42.3,0,Maintain,0,Maintain,TRUE
118,NM1W_004,audioOnly,24,-1.415129911,-0.051293294,-1.26291534,0.110931561,-1.339022626,0.029819134,35.00033333,42.93333333,-0.999666667,Decrease,0.633333333,Increase,FALSE
118,NM1W_004,audioOnly,27,-0.773836092,0.163629424,-0.934411273,0.641559812,-0.854123683,0.402594618,33.66866267,40.5,-1.331670659,Decrease,-2.433333333,Decrease,TRUE
118,NM1W_004,audioOnly,30,-1.498280279,0.115310847,-1.150437357,1.037172623,-1.324358818,0.576241735,32.83400134,40.03333333,-0.834661339,Decrease,-0.466666667,Decrease,TRUE
118,NM1W_004,audioOnly,33,-0.291998005,0.328504067,-0.53467684,0.135624173,-0.413337423,0.23206412,30.50133467,39.55,-2.332666667,Decrease,-0.483333333,Decrease,TRUE
118,NM1W_004,audioOnly,36,-0.785103817,0.504136636,-0.460842578,0.673400418,-0.622973198,0.588768527,30,37.5,-0.501334669,Decrease,-2.05,Decrease,TRUE
118,NM1W_004,audioOnly,39,-1.013217204,-0.448024723,-0.759258206,0.545955471,-0.886237705,0.048965374,30,34.71666667,0,Maintain,-2.783333333,Decrease,FALSE
118,NM1W_004,audioOnly,42,-0.529079064,0.134919318,-0.37072216,0.516396669,-0.449900612,0.325657994,29.66800267,33.2,-0.331997328,Decrease,-1.516666667,Decrease,TRUE
118,NM1W_004,audioOnly,45,0.472906389,1.500366817,0.012270093,2.463258746,0.242588241,1.981812782,27.50066667,32.95,-2.167336005,Decrease,-0.25,Decrease,TRUE
118,NM1W_004,audioOnly,48,-0.49671378,0.139761942,-0.637486333,0.857619508,-0.567100057,0.498690725,27,31.11666667,-0.500666667,Decrease,-1.833333333,Decrease,TRUE
118,NM1W_004,audioOnly,51,-0.675220964,-0.051293294,-0.439715031,0.32604294,-0.557467998,0.137374823,26.00066667,31,-0.999333333,Decrease,-0.116666667,Decrease,TRUE
118,NM1W_004,audioOnly,54,0.736755986,1.093041244,0.036367644,1.785220445,0.386561815,1.439130845,26,31,-0.000666667,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,57,0.867035343,2.383652916,0.105360516,3.583984379,0.48619793,2.983818648,26,31,0,Maintain,0,Maintain,TRUE
118,NM1W_004,audioOnly,60,-0.132424586,0.698687361,-0.144656054,1.031214314,-0.13854032,0.864950838,25.16799469,27.45,-0.832005312,Decrease,-3.55,Decrease,TRUE
118,NM1W_004,audioOnly,63,-0.75167452,-0.068992871,-0.818534816,1.145893822,-0.785104668,0.538450476,25,22.41666667,-0.167994688,Decrease,-5.033333333,Decrease,TRUE
118,NM1W_004,audioOnly,66,-1.16677494,-0.340926587,-0.937272505,0.492786803,-1.052023723,0.075930108,25,22.3,0,Maintain,-0.116666667,Decrease,FALSE
118,NM1W_004,audioOnly,69,-1.02395076,0.336472237,-0.766478454,0.210776896,-0.895214607,0.273624567,25,22.3,0,Maintain,0,Maintain,TRUE
118,NM1W_004,audioOnly,72,-0.988611393,-0.209350229,-0.149857626,0.602574365,-0.56923451,0.196612068,24.66766667,22.3,-0.332333333,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,75,-1.150313663,-0.057158414,-1.179216321,0.159721725,-1.164764992,0.051281656,24,22.3,-0.667666667,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,78,-1.231036874,0.120249128,-1.091900854,0.776193538,-1.161468864,0.448221333,21.503998,22.3,-2.496001996,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,81,-1.328561894,-0.068992871,-1.220190395,0.422085989,-1.274376145,0.176546559,17.67031023,22.3,-3.833687773,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,84,-1.557821673,-0.111552486,-1.610560877,0.080472353,-1.584191275,-0.015540067,13.503,22.3,-4.167310231,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,87,-0.72198273,-0.333144447,-0.614400313,-0.034094211,-0.668191522,-0.183619329,10.50667202,22.3,-2.996327981,Decrease,0,Maintain,FALSE
118,NM1W_004,audioOnly,90,-0.274844926,0.168335315,-0.2717233,1.172188063,-0.273284113,0.670261689,3.839674025,22.3,-6.666997993,Decrease,0,Maintain,FALSE
