participantID,videoID,condition,time,bad,C3_mu_suppression,C4_mu_suppression,O1_alpha_suppression,O2_alpha_suppression,Central_suppression,Occipital_suppression,rating,targetRating,ratingChange,ratingChangeCategorical,targetRatingChange,targetRatingChangeCategorical,detectChange
105,118v2,both,228,,0.784118959,-0.026668247,-1.26291534,-0.196114879,0.378725356,-0.729515109,0,25,0,Maintain,-0.333333333,Decrease,FALSE
106,118v2,audioOnly,3,,-0.264692554,-0.68348527,-3.812991625,-1.512588086,-0.474088912,-2.662789856,50,50,50,Increase,25,Increase,TRUE
106,118v2,audioOnly,6,,-1.122142786,-1.200741784,-2.714379336,-1.023536262,-1.161442285,-1.868957799,50,50,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,9,,-0.957839735,-1.415853163,-2.667859321,-1.735731638,-1.186846449,-2.201795479,50,52.83333333,0,Maintain,2.833333333,Increase,FALSE
106,118v2,audioOnly,12,,-1.053149915,-0.784581387,-2.293165871,0.020134908,-0.918865651,-1.136515481,50,69.5,0,Maintain,16.66666667,Increase,FALSE
106,118v2,audioOnly,15,,-0.6257059,-0.971167342,-3.050851573,-1.091855506,-0.798436621,-2.071353539,55,81,5,Increase,11.5,Increase,TRUE
106,118v2,audioOnly,18,,0.099529595,0.09265883,-1.827076141,-0.717162057,0.096094213,-1.272119099,56,81,1,Increase,0,Maintain,FALSE
106,118v2,audioOnly,21,,-0.562526998,-1.138221427,-1.78860986,-0.574987568,-0.850374212,-1.181798714,56,81,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,24,,-0.163887855,-0.330663895,-1.09546268,-0.052185753,-0.247275875,-0.573824216,56,81,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,27,,-1.276293466,-0.627395803,-1.78860986,-1.410309237,-0.951844634,-1.599459549,56,84.33333333,0,Maintain,3.333333333,Increase,FALSE
106,118v2,audioOnly,30,,-0.249654677,0.038099846,-1.997701658,-0.505191806,-0.105777415,-1.251446732,56,85,0,Maintain,0.666666667,Increase,FALSE
106,118v2,audioOnly,33,,0.307826639,-0.102129495,-1.040402903,-1.17611585,0.102848572,-1.108259376,56,85,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,36,,-0.234839591,-0.59167772,-2.7631695,-1.576101492,-0.413258656,-2.169635496,56,85,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,39,,-1.363304843,-0.997142829,-2.986313052,-0.359099188,-1.180223836,-1.67270612,41.83333333,85,-14.16666667,Decrease,0,Maintain,FALSE
106,118v2,audioOnly,42,,-1.621133952,-1.267433158,-2.175382835,-1.902785722,-1.444283555,-2.039084279,31.16666667,78.16666667,-10.66666667,Decrease,-6.833333333,Decrease,TRUE
106,118v2,audioOnly,45,,-1.235471471,-0.523855124,-2.580847944,-0.650022754,-0.879663298,-1.615435349,31,66,-0.166666667,Decrease,-12.16666667,Decrease,TRUE
106,118v2,audioOnly,48,,-2.151762203,-1.138221427,-1.997701658,-0.882954312,-1.644991815,-1.440327985,30.66666667,57,-0.333333333,Decrease,-9,Decrease,TRUE
106,118v2,audioOnly,51,,-0.447014111,-0.400622484,-1.930260377,-1.221067238,-0.423818297,-1.575663808,24,59,-6.666666667,Decrease,2,Increase,FALSE
106,118v2,audioOnly,54,,0.428454626,0.446675377,-1.270265404,-0.003395589,0.437565002,-0.636830497,24,59,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,57,,0.140772554,0.421516817,-1.715850506,-0.752501423,0.281144685,-1.234175965,24,59.33333333,0,Maintain,0.333333333,Increase,FALSE
106,118v2,audioOnly,60,,-0.79078565,-0.400622484,-0.938620208,-0.593225156,-0.595704067,-0.765922682,24,61,0,Maintain,1.666666667,Increase,FALSE
106,118v2,audioOnly,63,,-0.411296028,0.27054579,-2.500805236,-1.198338987,-0.070375119,-1.849572111,24,60,0,Maintain,-1,Decrease,FALSE
106,118v2,audioOnly,66,,0.373966441,0.524326311,-0.891367323,0.016807118,0.449146376,-0.437280103,24,51.16666667,0,Maintain,-8.833333333,Decrease,FALSE
106,118v2,audioOnly,69,,-0.376809852,-0.574285978,-1.664557212,-1.482282737,-0.475547915,-1.573419974,24,53.83333333,0,Maintain,2.666666667,Increase,FALSE
106,118v2,audioOnly,72,,0.034289073,-0.080852097,-0.90687151,0.020134908,-0.023281512,-0.443368301,24,79,0,Maintain,25.16666667,Increase,FALSE
106,118v2,audioOnly,75,,-0.123613956,-0.415221283,-1.114510875,0.245269831,-0.26941762,-0.434620522,54.16666667,82.66666667,30.16666667,Increase,3.666666667,Increase,TRUE
106,118v2,audioOnly,78,,-0.562526998,-0.445074246,-1.143781257,-0.834945092,-0.503800622,-0.989363175,65.5,82.33333333,11.33333333,Increase,-0.333333333,Decrease,FALSE
106,118v2,audioOnly,81,,-0.693147181,-0.228009741,-0.803074716,-0.510825624,-0.460578461,-0.65695017,69,84,3.5,Increase,1.666666667,Increase,TRUE
106,118v2,audioOnly,84,,-0.428995606,-0.850539354,-3.050851573,-1.280256109,-0.63976748,-2.165553841,69,84,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,87,,-0.279960026,-0.74290869,-2.500805236,-1.23262806,-0.511434358,-1.866716648,69,84,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,90,,-0.220240792,-0.540384426,-0.37900442,-0.874791001,-0.380312609,-0.626897711,69,81.5,0,Maintain,-2.5,Decrease,FALSE
106,118v2,audioOnly,93,,0.608247737,0.446675377,0.034111835,-0.522189382,0.527461557,-0.244038774,69,60.33333333,0,Maintain,-21.16666667,Decrease,FALSE
106,118v2,audioOnly,96,,0.299242895,0.161061557,-2.391605944,-1.112264378,0.230152226,-1.751935161,77.5,54.16666667,8.5,Increase,-6.166666667,Decrease,FALSE
106,118v2,audioOnly,99,,-0.234839591,-0.252702354,-2.021232156,-0.429479984,-0.243770972,-1.22535607,83,57.66666667,5.5,Increase,3.5,Increase,TRUE
106,118v2,audioOnly,102,,-1.122142786,-0.89705937,-3.812991625,-0.811778033,-1.009601078,-2.312384829,72.5,31.83333333,-10.5,Decrease,-25.83333333,Decrease,TRUE
106,118v2,audioOnly,105,,-0.343473432,-0.460341718,-2.232541249,-1.08180517,-0.401907575,-1.65717321,46.16666667,16,-26.33333333,Decrease,-15.83333333,Decrease,TRUE
106,118v2,audioOnly,108,,0.494412594,0.663588378,-0.202073712,-0.899483614,0.579000486,-0.550778663,46,16,-0.166666667,Decrease,0,Maintain,FALSE
106,118v2,audioOnly,111,,-0.583146285,-0.080852097,-0.914714687,-0.850693449,-0.331999191,-0.882704068,43.83333333,16,-2.166666667,Decrease,0,Maintain,FALSE
106,118v2,audioOnly,114,,-0.716677678,-1.168993085,-2.714379336,-0.69654277,-0.942835382,-1.705461053,38,16,-5.833333333,Decrease,0,Maintain,FALSE
106,118v2,audioOnly,117,,0.140772554,-0.303995648,-0.491043615,-0.034486176,-0.081611547,-0.262764895,38,16,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,120,,-0.31121257,-0.828066498,-1.086072939,-0.17758702,-0.569639534,-0.63182998,38,16,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,123,,-0.360002734,-0.278020162,-1.049371573,-0.643550239,-0.319011448,-0.846460906,38,16,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,126,,-0.249654677,-0.228009741,-1.163781924,-1.512588086,-0.238832209,-1.338185005,30.33333333,14.16666667,-7.666666667,Decrease,-1.833333333,Decrease,TRUE
106,118v2,audioOnly,129,,-1.563975538,-1.05121005,-1.769917727,-0.656537435,-1.307592794,-1.213227581,29,1.333333333,-1.333333333,Decrease,-12.83333333,Decrease,TRUE
106,118v2,audioOnly,132,,-1.235471471,-2.842969519,-2.203553712,-0.574987568,-2.039220495,-1.38927064,29,0,0,Maintain,-1.333333333,Decrease,FALSE
106,118v2,audioOnly,135,,-0.46536325,-0.59167772,-1.031513955,-0.766994431,-0.528520485,-0.899254193,29,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,138,,0.68731626,0.854208738,-0.565944923,-0.477489203,0.770762499,-0.521717063,29,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,141,,0.68731626,0.369217318,-0.257643563,-0.611801541,0.528266789,-0.434722552,29,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,144,,-0.059898142,-0.21588838,-1.496221897,-0.663094835,-0.137893261,-1.079658366,17.5,0,-11.5,Decrease,0,Maintain,FALSE
106,118v2,audioOnly,147,,0.698944298,0.362483286,-1.496221897,-1.396515915,0.530713792,-1.446368906,0,0,-17.5,Decrease,0,Maintain,FALSE
106,118v2,audioOnly,150,,0.373966441,0.152762755,-1.846878768,-0.916290732,0.263364598,-1.38158475,0,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,153,,-0.01169604,-0.89705937,-2.175382835,-1.815774345,-0.454377705,-1.99557859,0,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,156,,-0.604199695,-0.290923566,-1.569247032,-0.676340062,-0.44756163,-1.122793547,0,3.166666667,0,Maintain,3.166666667,Increase,FALSE
106,118v2,audioOnly,159,,0.38983979,0.910448456,-0.501406402,-1.014146522,0.650144123,-0.757776462,2.333333333,0.333333333,2.333333333,Increase,-2.833333333,Decrease,FALSE
106,118v2,audioOnly,162,,-0.870828358,0.009661911,-1.615767047,-0.145711811,-0.430583223,-0.880739429,7,0,4.666666667,Increase,-0.333333333,Decrease,FALSE
106,118v2,audioOnly,165,,-0.74077523,-0.664437075,-0.397609608,-0.557076641,-0.702606152,-0.477343125,7,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,168,,0.067441281,0.193584749,-0.32517977,0.150755091,0.130513015,-0.08721234,7,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,171,,-0.503103578,-0.080852097,-1.539394069,-0.68302905,-0.291977837,-1.11121156,7,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,174,,-0.393904286,0.299744945,-1.248042267,-0.279803585,-0.04707967,-0.763922926,7,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,177,,0.704708003,0.389151533,-0.775295152,-0.010221554,0.546929768,-0.392758353,7,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,180,,-1.196250758,-1.267433158,-2.147983861,-0.850693449,-1.231841958,-1.499338655,7.5,0,0.5,Increase,0,Maintain,FALSE
106,118v2,audioOnly,183,,-0.604199695,-0.627395803,-1.316250517,-0.710241614,-0.615797749,-1.013246066,4.333333333,11.33333333,-3.166666667,Decrease,11.33333333,Increase,FALSE
106,118v2,audioOnly,186,,-0.411296028,-0.828066498,-2.021232156,-1.268134749,-0.619681263,-1.644683452,2,16,-2.333333333,Decrease,4.666666667,Increase,FALSE
106,118v2,audioOnly,189,,-0.503103578,-0.645744942,-1.226302281,-0.891184811,-0.57442426,-1.058743546,2,8.833333333,0,Maintain,-7.166666667,Decrease,FALSE
106,118v2,audioOnly,192,,-0.234839591,-0.358062869,-0.963111228,-0.052185753,-0.29645123,-0.507648491,2.166666667,9,0.166666667,Increase,0.166666667,Increase,TRUE
106,118v2,audioOnly,195,,0.727436254,1.010717909,-1.124172786,-0.403771628,0.869077082,-0.763972207,5.333333333,9,3.166666667,Increase,0,Maintain,FALSE
106,118v2,audioOnly,198,,-1.020360092,-1.690290009,-0.741621937,-0.933385165,-1.35532505,-0.837503551,8,4.333333333,2.666666667,Increase,-4.666666667,Decrease,FALSE
106,118v2,audioOnly,201,,0.273040522,-0.971167342,-0.571515968,-0.214704683,-0.34906341,-0.393110325,8,0,0,Maintain,-4.333333333,Decrease,FALSE
106,118v2,audioOnly,204,,0.130620182,0.382550849,-0.333951756,-0.472039599,0.256585516,-0.402995678,8,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,207,,0.088947486,0.415127019,-1.215606992,-1.154375863,0.252037253,-1.184991427,8,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,210,,-0.084899444,-0.997142829,-1.997701658,-0.605570991,-0.541021136,-1.301636325,8,0,0,Maintain,0,Maintain,TRUE
106,118v2,audioOnly,213,,0,0,-1.248042267,-1.062002543,0,-1.155022405,8,7.666666667,0,Maintain,7.666666667,Increase,FALSE
106,118v2,audioOnly,216,,0.227783931,0.369217318,-1.887700763,-0.630729551,0.298500624,-1.259215157,8,8.666666667,0,Maintain,1,Increase,FALSE
106,118v2,audioOnly,219,,0.045462374,-0.627395803,-1.270265404,-0.17354661,-0.290966714,-0.721906007,8,22.16666667,0,Maintain,13.5,Increase,FALSE
106,118v2,audioOnly,222,,-0.163887855,0.118861203,-1.698458763,-0.335117223,-0.022513326,-1.016787993,3.666666667,11.5,-4.333333333,Decrease,-10.66666667,Decrease,TRUE
106,118v2,audioOnly,225,,0.813510863,0.501069449,-0.671305439,-0.038001118,0.657290156,-0.354653278,0,25.33333333,-3.666666667,Decrease,13.83333333,Increase,FALSE
106,118v2,audioOnly,228,,0.458307589,0.083769883,-1.64802791,-0.288812655,0.271038736,-0.968420282,0,25,0,Maintain,-0.333333333,Decrease,FALSE
108,118v2,both,3,,0.0893451,0.608748477,-0.09237332,-0.365934269,0.349046788,-0.229153795,50,50,50,Increase,25,Increase,TRUE
108,118v2,both,6,,-0.424333592,-0.082443669,-0.753771802,0.176930708,-0.253388631,-0.288420547,50,50,0,Maintain,0,Maintain,TRUE
108,118v2,both,9,,-1.14646831,1.119965413,-1.128465252,0.077558234,-0.013251448,-0.525453509,50,52.83333333,0,Maintain,2.833333333,Increase,FALSE
108,118v2,both,12,,0.217520294,-0.290083034,-0.09237332,0.149531734,-0.03628137,0.028579207,50,69.5,0,Maintain,16.66666667,Increase,FALSE
108,118v2,both,15,,-1.23884163,-0.1680356,0.395612812,0.668656161,-0.703438615,0.532134486,50,81,0,Maintain,11.5,Increase,FALSE
108,118v2,both,18,,1.626120412,1.572803779,-0.412845215,0.883500909,1.599462096,0.235327847,50,81,0,Maintain,0,Maintain,TRUE
108,118v2,both,21,,-0.866166345,0.304624074,-0.887303195,0.242313467,-0.280771135,-0.322494864,50,81,0,Maintain,0,Maintain,TRUE
108,118v2,both,24,,-0.844187438,0.980379512,-0.723000144,-1.131402111,0.068096037,-0.927201128,50,81,0,Maintain,0,Maintain,TRUE
108,118v2,both,27,,0.018519048,0.594955154,-0.412845215,-0.066691374,0.306737101,-0.239768295,50,84.33333333,0,Maintain,3.333333333,Increase,FALSE
108,118v2,both,30,,0.791002971,1.527775188,-1.275068726,0.149531734,1.159389079,-0.562768496,50,85,0,Maintain,0.666666667,Increase,FALSE
108,118v2,both,33,,-0.184192465,0.44542342,-0.753771802,0.031748698,0.130615478,-0.361011552,50,85,0,Maintain,0,Maintain,TRUE
108,118v2,both,36,,-0.2908022,-0.440235308,-0.961411167,-0.516216472,-0.365518754,-0.73881382,50,85,0,Maintain,0,Maintain,TRUE
108,118v2,both,39,,-0.935159216,-1.735800816,-0.961411167,-1.488077055,-1.335480016,-1.224744111,50,85,0,Maintain,0,Maintain,TRUE
108,118v2,both,42,,-1.14646831,-1.364941237,-0.194156014,-0.032789823,-1.255704773,-0.113472919,47.83333333,78.16666667,-2.166666667,Decrease,-6.833333333,Decrease,TRUE
108,118v2,both,45,,0.965525835,0.105720163,-0.268263987,0.163325056,0.535622999,-0.052469465,42.16666667,66,-5.666666667,Decrease,-12.16666667,Decrease,TRUE
108,118v2,both,48,,0.961960769,0.814919053,-0.664159644,-0.365934269,0.888439911,-0.515046957,42,57,-0.166666667,Decrease,-9,Decrease,TRUE
108,118v2,both,51,,-0.629777567,0.754194904,0.124297717,0.229574442,0.062208669,0.176936079,42,59,0,Maintain,2,Increase,FALSE
108,118v2,both,54,,-0.56195497,0.961305364,-0.21217452,0.09237332,0.199675197,-0.0599006,42,59,0,Maintain,0,Maintain,TRUE
108,118v2,both,57,,1.03095364,-0.552447298,-0.09237332,0.031748698,0.239253171,-0.030312311,42,59.33333333,0,Maintain,0.333333333,Increase,FALSE
108,118v2,both,60,,-0.342095494,0.204261364,-0.194156014,0.149531734,-0.068917065,-0.02231214,42,61,0,Maintain,1.666666667,Increase,FALSE
108,118v2,both,63,,1.60569259,0.76596964,0.070951736,0.457833094,1.185831115,0.264392415,42,60,0,Maintain,-1,Decrease,FALSE
108,118v2,both,66,,1.30605693,-1.012500597,-0.785520501,-0.21511138,0.146778167,-0.50031594,42,51.16666667,0,Maintain,-8.833333333,Decrease,FALSE
108,118v2,both,69,,1.202101896,1.061978155,-1.174985267,-0.156842471,1.132040026,-0.665913869,42,53.83333333,0,Maintain,2.666666667,Increase,FALSE
108,118v2,both,72,,1.796421482,1.106970546,-0.581921545,0.216671037,1.451696014,-0.182625254,42,79,0,Maintain,25.16666667,Increase,FALSE
108,118v2,both,75,,3.006422591,0.550323,0.187211542,0.394654192,1.778372796,0.290932867,42,82.66666667,0,Maintain,3.666666667,Increase,FALSE
108,118v2,both,78,,1.97356168,0.522981655,-0.249215792,0.216671037,1.248271668,-0.016272377,42,82.33333333,0,Maintain,-0.333333333,Decrease,FALSE
108,118v2,both,81,,0.574195238,-0.412685356,-0.327687407,-0.342944751,0.080754941,-0.335316079,42,84,0,Maintain,1.666666667,Increase,FALSE
108,118v2,both,84,,0.734342937,0.353793098,-0.194156014,-0.032789823,0.544068017,-0.113472919,44.16666667,84,2.166666667,Increase,0,Maintain,FALSE
108,118v2,both,87,,-0.721585116,-0.344417385,-1.128465252,-1.419084184,-0.53300125,-1.273774718,48.16666667,84,4,Increase,0,Maintain,FALSE
108,118v2,both,90,,-1.782457077,-0.497722399,-0.390866309,-0.298492989,-1.140089738,-0.344679649,49.83333333,81.5,1.666666667,Increase,-2.5,Decrease,FALSE
108,118v2,both,93,,0.054558984,-0.256983086,-0.21217452,0.10697212,-0.101212051,-0.0526012,50,60.33333333,0.166666667,Increase,-21.16666667,Decrease,FALSE
108,118v2,both,96,,1.646139279,-0.172299998,-0.327687407,-0.389464767,0.73691964,-0.358576087,52.66666667,54.16666667,2.666666667,Increase,-6.166666667,Decrease,FALSE
108,118v2,both,99,,1.014146522,0.564741376,-0.505935638,-0.084083117,0.789443949,-0.295009378,57.5,57.66666667,4.833333333,Increase,3.5,Increase,TRUE
108,118v2,both,102,,1.846318453,0.165392495,0.559615788,-0.016260521,1.005855474,0.271677634,59,31.83333333,1.5,Increase,-25.83333333,Decrease,FALSE
108,118v2,both,105,,0.738817217,0.459153613,-0.693147181,0.121360857,0.598985415,-0.285893162,58.33333333,16,-0.666666667,Decrease,-15.83333333,Decrease,TRUE
108,118v2,both,108,,0.840599912,0.363843433,-0.390866309,0.121360857,0.602221673,-0.134752726,54.16666667,16,-4.166666667,Decrease,0,Maintain,FALSE
108,118v2,both,111,,0.595029325,0.486061066,-0.287682072,-0.794929875,0.540545195,-0.541305974,50.66666667,16,-3.5,Decrease,0,Maintain,FALSE
108,118v2,both,114,,1.565495791,-0.737271985,0.137201122,0.121360857,0.414111903,0.129280989,50,16,-0.666666667,Decrease,0,Maintain,FALSE
108,118v2,both,117,,-0.959256768,0.618485652,-0.369360103,-0.298492989,-0.170385558,-0.333926546,50,16,0,Maintain,0,Maintain,TRUE
108,118v2,both,120,,-0.129534052,0.596937316,-0.581921545,-0.365934269,0.233701632,-0.473927907,50,16,0,Maintain,0,Maintain,TRUE
108,118v2,both,123,,0.958382947,1.472406053,-0.014815086,0.536304709,1.2153945,0.260744812,47.66666667,16,-2.333333333,Decrease,0,Maintain,FALSE
108,118v2,both,126,,1.78707562,1.218258762,-0.390866309,-0.630626824,1.502667191,-0.510746566,43.66666667,14.16666667,-4,Decrease,-1.833333333,Decrease,TRUE
108,118v2,both,129,,1.182243088,0,-0.287682072,-0.276986783,0.591121544,-0.282334428,42,1.333333333,-1.666666667,Decrease,-12.83333333,Decrease,TRUE
108,118v2,both,132,,1.651530128,0.943261849,-0.852211875,0.279584862,1.297395988,-0.286313506,43,0,1,Increase,-1.333333333,Decrease,FALSE
108,118v2,both,135,,1.066964078,0.614602152,-0.230523659,-0.049596941,0.840783115,-0.1400603,41.33333333,0,-1.666666667,Decrease,0,Maintain,FALSE
108,118v2,both,138,,1.040903971,-0.063100706,-1.329135947,-0.725937003,0.488901632,-1.027536475,37,0,-4.333333333,Decrease,0,Maintain,FALSE
108,118v2,both,141,,1.475639461,0.241675799,-0.369360103,0.149531734,0.85865763,-0.109914185,35.66666667,0,-1.333333333,Decrease,0,Maintain,FALSE
108,118v2,both,144,,1.350618758,-0.261645099,-0.060624622,-1.082611947,0.54448683,-0.571618285,32.5,0,-3.166666667,Decrease,0,Maintain,FALSE
108,118v2,both,147,,2.186786069,1.095008681,-0.435318071,-0.693147181,1.640897375,-0.564232626,32,0,-0.5,Decrease,0,Maintain,FALSE
108,118v2,both,150,,1.204906947,0.503605376,0.057158414,0.229574442,0.854256162,0.143366428,32,0,0,Maintain,0,Maintain,TRUE
108,118v2,both,153,,0.87624725,0.15003121,-0.664159644,-0.60077386,0.51313923,-0.632466752,32,0,0,Maintain,0,Maintain,TRUE
108,118v2,both,156,,2.030359279,0.315178261,-1.00063188,-1.131402111,1.17276877,-1.066016996,32,3.166666667,0,Maintain,3.166666667,Increase,FALSE
108,118v2,both,159,,1.436418748,0.079489151,-0.327687407,-0.463572739,0.75795395,-0.395630073,32,0.333333333,0,Maintain,-2.833333333,Decrease,FALSE
108,118v2,both,162,,1.054018913,-0.252342706,-0.435318071,-0.342944751,0.400838104,-0.389131411,27.66666667,0,-4.333333333,Decrease,-0.333333333,Decrease,TRUE
108,118v2,both,165,,-0.19549202,-0.983230215,-0.249215792,-0.049596941,-0.589361117,-0.149406366,28.83333333,0,1.166666667,Increase,0,Maintain,FALSE
108,118v2,both,168,,-0.888639201,-1.105832537,-1.041453875,-0.725937003,-0.997235869,-0.883695439,27.5,0,-1.333333333,Decrease,0,Maintain,FALSE
108,118v2,both,171,,1.422995728,1.358020704,-0.608589793,0.047252885,1.390508216,-0.280668454,21.5,0,-6,Decrease,0,Maintain,FALSE
108,118v2,both,174,,0.155484903,0.939051316,0.028987537,0.09237332,0.547268109,0.060680429,14.83333333,0,-6.666666667,Decrease,0,Maintain,FALSE
108,118v2,both,177,,0.445164978,1.331777398,-1.275068726,-0.60077386,0.888471188,-0.937921293,15,0,0.166666667,Increase,0,Maintain,FALSE
108,118v2,both,180,,1.010750933,0.424468055,-0.348306694,0.416160397,0.717609494,0.033926851,6,0,-9,Decrease,0,Maintain,FALSE
108,118v2,both,183,,0.679029299,-0.918090912,-0.852211875,-0.543615447,-0.119530807,-0.697913661,0.166666667,11.33333333,-5.833333333,Decrease,11.33333333,Increase,FALSE
108,118v2,both,186,,1.316132582,0.698528359,0.471840177,0.163325056,1.007330471,0.317582617,0,16,-0.166666667,Decrease,4.666666667,Increase,FALSE
108,118v2,both,189,,1.622437167,0.293957306,-1.329135947,-0.235314087,0.958197236,-0.782225017,0,8.833333333,0,Maintain,-7.166666667,Decrease,FALSE
108,118v2,both,192,1,1.34576438,1.320315955,0.187211542,-0.543615447,1.333040167,-0.178201952,0,9,0,Maintain,0.166666667,Increase,FALSE
108,118v2,both,195,1,1.010750933,-0.584195997,-0.045120435,-0.320471895,0.213277468,-0.182796165,0,9,0,Maintain,0,Maintain,TRUE
108,118v2,both,198,,0.427037593,0.920597989,0.302280872,-0.156842471,0.673817791,0.0727192,0,4.333333333,0,Maintain,-4.666666667,Decrease,FALSE
108,118v2,both,201,,-0.959256768,-1.063272922,-0.887303195,-0.438254931,-1.011264845,-0.662779063,0,0,0,Maintain,-4.333333333,Decrease,FALSE
108,118v2,both,204,,-0.911628719,0.244496676,-0.753771802,-0.389464767,-0.333566021,-0.571618285,0,0,0,Maintain,0,Maintain,TRUE
108,118v2,both,207,,0.836559502,0.028370697,-0.608589793,-0.320471895,0.4324651,-0.464530844,0,0,0,Maintain,0,Maintain,TRUE
108,118v2,both,210,,0.508954716,-0.480126637,-0.581921545,-0.794929875,0.014414039,-0.68842571,0,0,0,Maintain,0,Maintain,TRUE
108,118v2,both,213,,0.147452731,0.533586208,-0.194156014,-0.016260521,0.34051947,-0.105208268,0,7.666666667,0,Maintain,7.666666667,Increase,FALSE
108,118v2,both,216,,1.374543345,0.468203449,-0.530628251,-0.489548225,0.921373397,-0.510088238,0,8.666666667,0,Maintain,1,Increase,FALSE
108,118v2,both,219,,1.545771285,1.185823486,-0.21217452,-0.016260521,1.365797386,-0.11421752,0,22.16666667,0,Maintain,13.5,Increase,FALSE
108,118v2,both,222,,1.49258902,0.598915556,-0.852211875,-0.101782694,1.045752288,-0.476997285,0,11.5,0,Maintain,-10.66666667,Decrease,FALSE
108,118v2,both,225,,0.503320898,0.024868067,0,-0.016260521,0.264094482,-0.00813026,0,25.33333333,0,Maintain,13.83333333,Increase,FALSE
108,118v2,both,228,,1.669292584,0.667644888,-0.555946059,-0.101782694,1.168468736,-0.328864377,0,25,0,Maintain,-0.333333333,Decrease,FALSE
110,118v2,videoOnly,3,,0.064538521,0.352821375,-1.757857918,0.044451763,0.208679948,-0.856703077,50,50,50,Increase,25,Increase,TRUE
110,118v2,videoOnly,6,,-0.916290732,0.3254224,-1.170071253,0.374693449,-0.295434166,-0.397688902,50,50,0,Maintain,0,Maintain,TRUE
110,118v2,videoOnly,9,,0.427444015,0.3254224,-1.170071253,0.167054085,0.376433208,-0.501508584,50,52.83333333,0,Maintain,2.833333333,Increase,FALSE
110,118v2,videoOnly,12,,-0.265703166,0.037740328,-0.802346473,-0.451985124,-0.113981419,-0.627165798,50,69.5,0,Maintain,16.66666667,Increase,FALSE
110,118v2,videoOnly,15,,0.287682072,-0.485507816,-1.064710737,0.127833372,-0.098912872,-0.468438683,50,81,0,Maintain,11.5,Increase,FALSE
110,118v2,videoOnly,18,,0.032789823,-0.485507816,-0.109199292,-0.046520016,-0.226358996,-0.077859654,50,81,0,Maintain,0,Maintain,TRUE
110,118v2,videoOnly,21,,0.287682072,-0.167054085,-0.476924072,0.622529613,0.060313994,0.072802771,50,81,0,Maintain,0,Maintain,TRUE
110,118v2,videoOnly,24,,-0.510825624,0.074107972,-0.594707108,0.044451763,-0.218358826,-0.275127673,47,81,-3,Decrease,0,Maintain,FALSE
110,118v2,videoOnly,27,,0.262364264,1.004583339,-0.03509132,0.204794413,0.633473802,0.084851546,34.66666667,84.33333333,-12.33333333,Decrease,3.333333333,Increase,FALSE
110,118v2,videoOnly,30,,0.902867712,0.852777326,-0.476924072,1.712978591,0.877822519,0.61802726,38,85,3.333333333,Increase,0.666666667,Increase,TRUE
110,118v2,videoOnly,33,,-0.068992871,-0.619039208,-0.88238918,0.860201265,-0.34401604,-0.011093957,38,85,0,Maintain,0,Maintain,TRUE
110,118v2,videoOnly,36,,-0.265703166,-0.262364264,0,1.543686535,-0.264033715,0.771843267,38,85,0,Maintain,0,Maintain,TRUE
110,118v2,videoOnly,39,,1.064710737,1.148622709,0.503905181,1.483668525,1.106666723,0.993786853,38,85,0,Maintain,0,Maintain,TRUE
110,118v2,videoOnly,42,,0.336472237,0.693147181,-0.03509132,1.019831411,0.514809709,0.492370046,38,78.16666667,0,Maintain,-6.833333333,Decrease,FALSE
110,118v2,videoOnly,45,,-0.356674944,-0.313657559,-0.88238918,-0.257829109,-0.335166251,-0.570109145,38,66,0,Maintain,-12.16666667,Decrease,FALSE
110,118v2,videoOnly,48,,-0.143100844,-0.619039208,-0.476924072,1.113650166,-0.381070026,0.318363047,38,57,0,Maintain,-9,Decrease,FALSE
110,118v2,videoOnly,51,,-0.510825624,-0.122602322,-1.064710737,0.800777845,-0.316713973,-0.131966446,38,59,0,Maintain,2,Increase,FALSE
